"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"Davis Allen","LA","TE","1.2","1.0","0.7","1.0","1.2","3.9","3.2"
"Charlie Woerner","ATL","TE","1.1","0.9","0.7","0.9","1.1","3.6","2.9"
"Gerald Everett","CHI","TE","1.1","0.8","0.6","0.8","1.1","3.6","2.9"
"Dylan Laube","LV","RB","1.2","1.0","0.8","1.0","1.1","3.6","3.1"
"Laviska Shenault Jr.","SEA","WR","1.1","0.9","0.7","0.9","1.1","4.3","3.7"
"Cody Thompson","TB","WR","1.1","0.9","0.7","0.9","1.1","4.0","3.4"
"Robert Woods","HOU","WR","1.0","0.8","0.6","0.8","1.0","3.7","3.0"
"Braxton Berrios","MIA","WR","1.0","0.8","0.6","0.8","1.0","3.4","2.8"
"Tyquan Thornton","NE","WR","1.0","0.8","0.6","0.8","1.0","3.6","2.9"
"Kayshon Boutte","NE","WR","1.0","0.8","0.6","0.8","1.0","3.6","3.0"
"Eric Saubert","SF","TE","1.0","0.8","0.6","0.8","1.0","3.6","2.9"
"John Bates","WAS","TE","1.0","0.8","0.6","0.8","1.0","3.3","2.6"
"Charlie Kolar","BAL","TE","0.9","0.7","0.5","0.7","0.9","3.2","2.6"
"Luke Schoonmaker","DAL","TE","0.9","0.7","0.5","0.7","0.9","3.0","2.4"
"Marvin Mims Jr.","DEN","WR","0.9","0.7","0.6","0.7","0.9","3.4","2.8"
"Ashton Dulin","IND","WR","0.9","0.7","0.6","0.7","0.9","3.4","2.8"
"Jaylen Wright","MIA","RB","0.9","0.8","0.7","0.8","0.9","3.2","2.9"
"Michael Burton","DEN","RB","0.8","0.6","0.4","0.6","0.8","2.7","2.1"
"Blake Watson","DEN","RB","0.8","0.7","0.7","0.7","0.8","2.9","2.6"
"Devin Duvernay","JAX","WR","0.8","0.7","0.6","0.7","0.8","3.4","3.0"
"Malik Washington","MIA","WR","0.8","0.7","0.5","0.7","0.8","3.2","2.6"
"Durham Smythe","MIA","TE","0.8","0.7","0.5","0.7","0.8","2.9","2.3"
"British Brooks","HOU","RB","0.7","0.6","0.5","0.6","0.7","2.5","2.2"
"Trent Sherfield","MIN","WR","0.7","0.6","0.5","0.6","0.7","3.0","2.4"
"Cedrick Wilson","NO","WR","0.7","0.6","0.4","0.6","0.7","2.8","2.2"
"Scott Miller","PIT","WR","0.7","0.6","0.5","0.6","0.7","2.9","2.3"
"Jeremy McNichols","WAS","RB","0.7","0.7","0.7","0.7","0.7","2.6","2.6"
"Jared Wiley","KC","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Tyreik McAllister","LV","WR","0.7","0.6","0.6","0.6","0.6","2.8","2.6"
"Julian Hill","MIA","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.8"
"C.J. Ham","MIN","RB","0.6","0.5","0.4","0.5","0.6","2.4","2.0"
"Drake Maye","NE","QB","0.6","0.6","0.6","0.6","0.6","0.0","0.0"
"Payne Durham","TB","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Patrick Ricard","BAL","RB","0.5","0.3","0.2","0.3","0.5","1.8","1.3"
"Raheem Blackshear","CAR","RB","0.6","0.5","0.5","0.5","0.5","2.1","2.0"
"David Moore","CAR","WR","0.5","0.4","0.3","0.4","0.5","2.1","1.7"
"Jalen Coker","CAR","WR","0.5","0.4","0.3","0.4","0.5","2.0","1.7"
"Dante Miller","NYG","RB","0.5","0.5","0.5","0.5","0.5","2.0","2.0"
"Bryce Ford-Wheaton","NYG","WR","0.5","0.4","0.3","0.4","0.5","4.6","3.8"
"Connor Heyward","PIT","TE","0.5","0.4","0.3","0.4","0.5","1.9","1.4"
"Ben Sinnott","WAS","TE","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Gary Brightwell","CLE","RB","0.4","0.4","0.4","0.4","0.4","1.5","1.5"
"Tanner Conner","MIA","TE","0.4","0.3","0.2","0.3","0.4","1.5","1.2"
"Adam Prentice","NO","RB","0.4","0.3","0.2","0.3","0.4","1.7","1.3"
"Isaiah Davis","NYJ","RB","0.4","0.4","0.4","0.4","0.4","1.4","1.4"
"Sean Tucker","TB","RB","0.4","0.4","0.4","0.4","0.4","1.4","1.4"
"KhaDarel Hodge","ATL","WR","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Tylan Wallace","BAL","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Tyrell Shavers","BUF","WR","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Jermaine Burton","CIN","WR","0.3","0.3","0.2","0.3","0.3","1.3","1.1"
"Charlie Jones","CIN","WR","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"James Proche","CLE","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.8"
"Blake Whiteheart","CLE","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Ryan Flournoy","DAL","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Chris Brooks","GB","RB","0.3","0.3","0.3","0.3","0.3","1.2","1.2"
"Andrew Beck","GB","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Joseph Fortson","KC","TE","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Blake Corum","LA","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.1"
"Myles Gaskin","MIN","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.1"
"Jordan Mims","NO","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.1"
"Chris Manhertz","NYG","TE","0.3","0.2","0.2","0.2","0.3","1.0","0.8"
"Ronnie Bell","SF","WR","0.3","0.3","0.2","0.3","0.3","1.2","1.0"
"Jacob Cowing","SF","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Avery Williams","ATL","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"Ross Dwelley","ATL","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"DeAndre Carter","CHI","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Trayveon Williams","CIN","RB","0.2","0.2","0.2","0.2","0.2","0.9","0.9"
"Trenton Irwin","CIN","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Tanner Hudson","CIN","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Jameis Winston","CLE","QB","0.2","0.2","0.2","0.2","0.2","0.0","0.0"
"John Metchie III","HOU","WR","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Sincere McCormick","LV","RB","0.2","0.2","0.2","0.2","0.2","1.0","1.0"
"Javon Baker","NE","WR","0.2","0.2","0.1","0.2","0.2","0.8","0.7"
"Bub Means","NO","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Jake Tonges","SF","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Brady Russell","SEA","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Ko Kieft","TB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Brycen Tremayne","WAS","WR","0.2","0.2","0.2","0.2","0.2","0.9","0.7"
"Chris Moore","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Tip Reiman","ARI","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Deonte Harty","BAL","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Reggie Gilliam","BUF","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Quintin Morris","BUF","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Feleipe Franks","CAR","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Brevyn Spann-Ford","DAL","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Steven Sims","HOU","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Tim Jones","JAX","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Alex Bachman","LV","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
"Xavier Smith","LA","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Robert Tonyan","MIN","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Brenden Bates","NYJ","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Patrick Taylor","SF","RB","0.1","0.1","0.1","0.1","0.1","0.3","0.3"
"Kenny McIntosh","SEA","RB","0.1","0.1","0.1","0.1","0.1","0.6","0.6"
