"Player","Team","Position","DK","FD","Std","Half","Full","DK Ceiling","FD Ceiling"
"David Moore","CAR","WR","2.7","2.2","1.6","2.2","2.7","7.3","6.1"
"D'Onta Foreman","CLE","RB","2.8","2.5","2.3","2.5","2.7","7.8","7.3"
"Ameer Abdullah","LV","RB","2.7","2.1","1.5","2.1","2.7","6.8","5.5"
"Dyami Brown","WAS","WR","2.7","2.3","1.8","2.2","2.7","7.8","6.7"
"Hunter Luepke","DAL","RB","2.6","2.0","1.4","2.0","2.6","6.7","5.5"
"Dameon Pierce","HOU","RB","2.6","2.5","2.3","2.5","2.6","7.7","7.4"
"Isaac Guerendo","SF","RB","2.7","2.5","2.3","2.4","2.6","7.7","7.3"
"Tommy Tremble","CAR","TE","2.5","2.0","1.4","2.0","2.5","6.5","5.3"
"Marvin Mims Jr.","DEN","WR","2.6","2.2","1.8","2.1","2.5","7.8","6.8"
"Allen Robinson","DET","WR","2.5","2.0","1.5","2.0","2.5","6.8","5.8"
"Robert Woods","HOU","WR","2.5","2.0","1.6","2.0","2.5","7.0","5.9"
"Cade Stover","HOU","TE","2.5","2.0","1.5","2.0","2.5","6.7","5.6"
"JaMycal Hasty","NE","RB","2.5","2.1","1.8","2.1","2.5","6.8","6.1"
"Kendre Miller","NO","RB","2.5","2.2","1.9","2.2","2.5","6.9","6.2"
"Zay Jones","ARI","WR","2.4","1.9","1.5","1.9","2.4","6.8","5.7"
"Dawson Knox","BUF","TE","2.4","1.9","1.5","1.9","2.4","6.5","5.5"
"Josh Oliver","MIN","TE","2.4","1.9","1.4","1.9","2.4","6.6","5.5"
"Laviska Shenault Jr.","SEA","WR","2.4","1.9","1.4","1.9","2.4","6.7","5.6"
"Trenton Irwin","CIN","WR","2.3","1.9","1.5","1.9","2.3","6.7","5.7"
"Tyler Johnson","LA","WR","2.3","1.9","1.4","1.9","2.3","6.5","5.4"
"Trey Benson","ARI","RB","2.3","2.2","2.1","2.2","2.2","7.0","6.8"
"Gerald Everett","CHI","TE","2.2","1.7","1.3","1.7","2.2","5.9","4.9"
"Bo Melton","GB","WR","2.2","2.0","1.7","2.0","2.2","7.7","7.0"
"John Shenker","LV","TE","2.2","1.7","1.2","1.7","2.2","6.0","4.8"
"Malik Washington","MIA","WR","2.2","1.8","1.4","1.8","2.2","6.4","5.4"
"Ben Sims","GB","TE","2.1","1.7","1.3","1.7","2.1","5.9","5.0"
"Hassan Haskins","LAC","RB","2.1","2.1","2.0","2.0","2.1","6.7","6.5"
"Jeremy Ruckert","NYJ","TE","2.1","1.6","1.2","1.6","2.1","5.7","4.7"
"Ronnie Bell","SF","WR","2.1","1.8","1.4","1.8","2.1","6.4","5.5"
"Ryan Miller","TB","WR","2.1","1.7","1.3","1.7","2.1","6.2","5.3"
"Julius Chestnut","TEN","RB","2.1","1.9","1.7","1.9","2.1","6.1","5.6"
"Jha'Quan Jackson","TEN","WR","2.1","1.7","1.2","1.7","2.1","6.0","5.0"
"Julian Hill","MIA","TE","2.0","1.6","1.2","1.6","2.0","5.8","4.8"
"AJ Barner","SEA","TE","2.0","1.6","1.2","1.6","2.0","5.8","4.8"
"Charlie Kolar","BAL","TE","1.9","1.6","1.2","1.6","1.9","5.7","4.8"
"Adam Trautman","DEN","TE","1.9","1.5","1.2","1.5","1.9","5.6","4.7"
"Brock Wright","DET","TE","1.9","1.6","1.2","1.6","1.9","5.5","4.5"
"Jalen Reagor","LAC","WR","1.9","1.6","1.3","1.6","1.9","6.3","5.6"
"Alec Ingold","MIA","RB","1.8","1.6","1.3","1.6","1.8","5.3","4.7"
"Elijah Higgins","ARI","TE","1.6","1.3","0.9","1.3","1.6","4.8","3.9"
"Ian Thomas","CAR","TE","1.6","1.2","0.9","1.2","1.6","4.5","3.6"
"Tyler Goodson","IND","RB","1.6","1.4","1.1","1.3","1.6","4.9","4.3"
"Nick Vannett","TEN","TE","1.6","1.2","0.9","1.2","1.6","4.6","3.7"
"Trey Sermon","IND","RB","1.5","1.3","1.2","1.3","1.5","4.7","4.3"
"Andrew Ogletree","IND","TE","1.5","1.2","0.9","1.2","1.5","4.5","3.8"
"K.J. Osborn","NE","WR","1.5","1.2","0.9","1.2","1.5","4.7","3.9"
"Jack Stoll","PHI","TE","1.5","1.2","0.8","1.2","1.5","4.4","3.5"
"MyCole Pruitt","PIT","TE","1.5","1.2","0.9","1.2","1.5","4.8","4.0"
"Luke Schoonmaker","DAL","TE","1.4","1.1","0.8","1.1","1.4","4.5","3.6"
"Ashton Dulin","IND","WR","1.4","1.2","1.1","1.2","1.4","5.5","5.0"
"Kylen Granson","IND","TE","1.4","1.1","0.8","1.1","1.4","4.4","3.6"
"Tyquan Thornton","NE","WR","1.4","1.2","0.9","1.2","1.4","4.7","4.0"
"Johnny Wilson","PHI","WR","1.4","1.2","0.9","1.2","1.4","4.6","3.9"
"Pharaoh Brown","SEA","TE","1.3","1.0","0.7","1.0","1.3","4.0","3.3"
"Mason Kinsey","TEN","WR","1.3","1.0","0.8","1.0","1.3","4.3","3.5"
"Drew Sample","CIN","TE","1.2","0.9","0.7","0.9","1.2","3.8","3.0"
"Will Mallory","IND","TE","1.2","0.9","0.7","0.9","1.2","3.8","3.1"
"Stone Smartt","LAC","TE","1.2","1.0","0.8","1.0","1.2","4.1","3.5"
"Hunter Long","LA","TE","1.2","0.9","0.7","0.9","1.2","3.8","3.1"
"Davis Allen","LA","TE","1.2","0.9","0.7","0.9","1.2","3.9","3.2"
"Nate Adkins","DEN","TE","1.1","0.9","0.7","0.9","1.1","3.6","3.0"
"Parker Washington","JAX","WR","1.1","0.9","0.6","0.9","1.1","3.8","3.1"
"Brenton Strange","JAX","TE","1.1","0.9","0.7","0.9","1.1","3.8","3.1"
"Xavier Gipson","NYJ","WR","1.1","0.9","0.7","0.9","1.1","4.0","3.3"
"Joshua Kelley","TEN","RB","1.1","1.0","0.9","1.0","1.1","3.7","3.4"
"Charlie Jones","CIN","WR","1.0","0.8","0.6","0.8","1.0","3.5","2.9"
"Chris Brooks","GB","RB","1.0","0.9","0.8","0.9","1.0","3.4","3.2"
"Jamaal Williams","NO","RB","1.1","0.9","0.8","0.9","1.0","3.5","3.1"
"Joseph Fortson","KC","TE","0.9","0.7","0.6","0.7","0.9","3.3","2.7"
"Durham Smythe","MIA","TE","0.9","0.7","0.5","0.7","0.9","3.2","2.5"
"Jacob Cowing","SF","WR","0.9","0.7","0.6","0.7","0.9","3.5","2.9"
"Jeremy McNichols","WAS","RB","0.9","0.9","0.8","0.9","0.9","3.3","3.1"
"Tip Reiman","ARI","TE","0.8","0.6","0.5","0.6","0.8","2.9","2.3"
"Tanner Hudson","CIN","TE","0.8","0.6","0.4","0.6","0.8","2.8","2.2"
"Jaelon Darden","CLE","WR","0.9","0.7","0.5","0.7","0.8","3.4","2.7"
"Michael Burton","DEN","RB","0.8","0.6","0.5","0.6","0.8","2.8","2.3"
"Isaiah Williams","DET","WR","0.8","0.7","0.5","0.7","0.8","3.2","2.6"
"Daniel Bellinger","NYG","TE","0.8","0.6","0.4","0.6","0.8","2.8","2.2"
"Rakim Jarrett","TB","WR","0.8","0.7","0.5","0.7","0.8","3.1","2.5"
"KhaDarel Hodge","ATL","WR","0.7","0.6","0.4","0.6","0.7","2.7","2.2"
"Alex Bachman","LV","WR","0.7","0.6","0.4","0.6","0.7","2.9","2.3"
"C.J. Ham","MIN","RB","0.7","0.5","0.4","0.5","0.7","2.5","2.0"
"Charlie Woerner","ATL","TE","0.6","0.5","0.4","0.5","0.6","2.4","1.9"
"Brevyn Spann-Ford","DAL","TE","0.6","0.5","0.3","0.5","0.6","2.2","1.8"
"Malik Heath","GB","WR","0.6","0.5","0.4","0.5","0.6","2.5","2.0"
"John Metchie III","HOU","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Luke Farrell","JAX","TE","0.6","0.5","0.3","0.5","0.6","2.2","1.7"
"Montrell Washington","KC","WR","0.6","0.5","0.4","0.5","0.6","2.3","1.9"
"Eric Tomlinson","LAC","TE","0.6","0.5","0.4","0.5","0.6","2.3","1.8"
"Eric Gray","NYG","RB","0.6","0.5","0.5","0.5","0.6","2.3","2.0"
"Jalin Hyatt","NYG","WR","0.6","0.5","0.4","0.5","0.6","2.4","2.0"
"Justin Fields","PIT","QB","0.6","0.6","0.6","0.6","0.6","1.1","1.1"
"Eric Saubert","SF","TE","0.6","0.5","0.4","0.5","0.6","2.1","1.7"
"Travis Homer","CHI","RB","0.5","0.5","0.4","0.5","0.5","2.1","1.8"
"Brenden Rice","LAC","WR","0.5","0.4","0.3","0.4","0.5","2.2","1.8"
"Jonathan Ward","PIT","RB","0.5","0.5","0.5","0.5","0.5","1.8","1.8"
"Connor Heyward","PIT","TE","0.5","0.4","0.3","0.4","0.5","1.8","1.4"
"Ben Sinnott","WAS","TE","0.5","0.4","0.3","0.4","0.5","2.1","1.6"
"John Bates","WAS","TE","0.5","0.4","0.3","0.4","0.5","2.0","1.6"
"Patrick Ricard","BAL","RB","0.4","0.3","0.2","0.3","0.4","1.6","1.2"
"Tylan Wallace","BAL","WR","0.4","0.3","0.3","0.3","0.4","1.6","1.3"
"Raheem Blackshear","CAR","RB","0.4","0.4","0.4","0.4","0.4","1.5","1.4"
"Deven Thompkins","CAR","WR","0.4","0.3","0.2","0.3","0.4","1.7","1.3"
"Khalil Herbert","CHI","RB","0.4","0.4","0.3","0.4","0.4","1.6","1.5"
"Cam Akers","MIN","RB","0.4","0.4","0.4","0.4","0.4","1.6","1.5"
"Jamari Thrash","CLE","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Geoff Swaim","CLE","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.8"
"Ryan Flournoy","DAL","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Craig Reynolds","DET","RB","0.3","0.3","0.3","0.3","0.3","1.2","1.1"
"Teagan Quitoriano","HOU","TE","0.3","0.3","0.2","0.3","0.3","1.2","0.9"
"Jared Wiley","KC","TE","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Jaylen Johnson","LAC","WR","0.3","0.2","0.2","0.2","0.3","1.1","0.9"
"Ronnie Rivers","LA","RB","0.3","0.3","0.3","0.3","0.3","1.3","1.2"
"Xavier Smith","LA","WR","0.3","0.2","0.2","0.2","0.3","1.2","0.9"
"Isaiah Davis","NYJ","RB","0.3","0.3","0.3","0.3","0.3","1.1","1.1"
"Jauan Jennings","SF","WR","0.3","0.3","0.3","0.3","0.3","1.5","1.5"
"Avery Williams","ATL","RB","0.3","0.2","0.2","0.2","0.2","1.0","1.0"
"Ross Dwelley","ATL","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Andrew Beck","GB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Kristian Wilkerson","LV","WR","0.2","0.2","0.2","0.2","0.2","1.0","0.8"
"Adam Prentice","NO","RB","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Equanimeous St. Brown","NO","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Chris Manhertz","NYG","TE","0.3","0.2","0.1","0.2","0.2","0.9","0.7"
"Ainias Smith","PHI","WR","0.2","0.2","0.1","0.2","0.2","1.0","0.8"
"Scott Miller","PIT","WR","0.2","0.2","0.1","0.2","0.2","0.8","0.7"
"Brandon Johnson","PIT","WR","0.2","0.2","0.1","0.2","0.2","0.9","0.7"
"Patrick Taylor","SF","RB","0.2","0.2","0.2","0.2","0.2","0.6","0.6"
"Ko Kieft","TB","TE","0.2","0.1","0.1","0.1","0.2","0.6","0.5"
"Zach Pascal","ARI","WR","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
"Devontez Walker","BAL","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Reggie Gilliam","BUF","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Quintin Morris","BUF","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Feleipe Franks","CAR","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"DeAndre Carter","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Tyler Scott","CHI","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Marcedes Lewis","CHI","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Sione Vaki","DET","RB","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
"Shane Zylstra","DET","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jake Funk","JAX","RB","0.2","0.1","0.1","0.1","0.1","0.5","0.5"
"Tim Jones","JAX","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Josiah Deguara","JAX","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Tanner Conner","MIA","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Trent Sherfield","MIN","WR","0.1","0.1","0.1","0.1","0.1","0.6","0.5"
"Brandon Powell","MIN","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Robert Tonyan","MIN","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jaheim Bell","NE","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Marquez Valdes-Scantling","NO","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Jermaine Jackson","NO","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Dallin Holker","NO","TE","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Will Shipley","PHI","RB","0.1","0.1","0.1","0.1","0.1","0.5","0.5"
"Jake Tonges","SF","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Kenny McIntosh","SEA","RB","0.1","0.1","0.1","0.1","0.1","0.4","0.4"
"Dareke Young","SEA","WR","0.1","0.1","0.1","0.1","0.1","0.5","0.4"
"Devin Culp","TB","TE","0.1","0.1","0.1","0.1","0.1","0.6","0.4"
"Justin Shorter","LV","TE","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
