Patrick Mahomes,QB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
5.5,"$5,000 ",1.11,0.00/0.00,0,0,0,2.05,9.09,0.05,3.14,25.92,0.09,3.77
Peyton Barber,RB,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
5.5,"$5,400 ",1.01,0.00/0.00,0,0,0,8.05,31.17,0.22,0.8,5,0.03,1.13
Allen Lazard,WR,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
5.3,"$5,400 ",0.98,0.00/0.00,0,0,0,0.46,2.94,0.02,2.23,27.73,0.17,3.79
Trey Quinn,WR,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
5,"$4,700 ",1.07,0.00/0.00,0,0,0,0,0,0,2.51,27.95,0.17,4.68
Tim Patrick,WR,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
5,"$5,100 ",0.98,0.00/0.00,0,0,0,0.18,1.16,0.01,2.31,28.84,0.14,4.43
Jimmy Graham,TE,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
5,"$5,800 ",0.86,0.00/0.00,0,0,0,0,0,0,2.15,24.97,0.24,3.52
Vance McDonald,TE,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
5,"$5,000 ",0.99,0.00/0.00,0,0,0,0,0,0,2.49,24.56,0.22,4.35
Nelson Agholor,WR,,,,,,,,,,,,
PHI @ MIA GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.9,"$4,800 ",1.02,0.00/0.00,0,0,0,0.19,1.2,0.01,2.09,23.3,0.23,3.63
Willie Snead,WR,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.9,"$4,600 ",1.06,0.00/0.00,0,0,0,0,0,0,2.49,27.7,0.15,3.75
Patrick Laird,RB,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.8,"$4,900 ",0.98,0.00/0.00,0,0,0,3.28,13.34,0.08,2.05,16.85,0.06,2.92
Dion Lewis,RB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.8,"$4,700 ",1.01,0.00/0.00,0,0,0,2.77,11.81,0.05,2.51,16.05,0.08,3.12
O.J. Howard,TE,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.8,"$4,800 ",0.99,0.00/0.00,0,0,0,0,0,0,1.91,27.77,0.18,2.99
Nick Boyle,TE,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.7,"$4,800 ",0.99,0.00/0.00,0,0,0,0,0,0,2.58,23.8,0.18,3.7
Damien Williams,RB,,,,,,,,,,,,
OAK @ KC GTD,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
4.6,"$6,000 ",0.77,0.00/0.00,0,0,0,4.83,20.11,0.17,0.98,8.13,0.06,1.25
Geronimo Allison,WR,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.5,"$4,900 ",0.92,0.00/0.00,0,0,0,0.01,0.04,0,2.08,25.92,0.16,3.55
Golden Tate,WR,,,,,,,,,,,,
GB @ NYG GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.4,"$6,300 ",0.7,0.00/0.00,0,0,0,0.13,0.82,0,2.36,25.1,0.12,3.65
Evan Engram,TE,,,,,,,,,,,,
GB @ NYG GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.4,"$6,400 ",0.69,0.00/0.00,0,0,0,0,0,0,2.09,23.88,0.16,3.56
Cameron Brate,TE,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.3,"$5,000 ",0.86,0.00/0.00,0,0,0,0,0,0,2.03,20.41,0.21,3.25
JuJu Smith-Schuster,WR,,,,,,,,,,,,
CLE @ PIT GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.3,"$6,500 ",0.66,0.00/0.00,0,0,0,0,0,0,2.04,23.3,0.16,3.27
C.J. Uzomah,TE,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.2,"$4,300 ",0.99,0.00/0.00,0,0,0,0,0,0,2.22,21.27,0.17,3.62
KeeSean Johnson,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
4.2,"$4,500 ",0.94,0.00/0.00,0,0,0,0.01,0.06,0,2,23.7,0.15,3.53
Keelan Cole,WR,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4.1,"$5,100 ",0.8,0.00/0.00,0,0,0,0,0,0,1.98,23.22,0.14,3.13
Demarcus Robinson,WR,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
4,"$4,600 ",0.87,0.00/0.00,0,0,0,0,0,0,1.65,21.94,0.17,2.83
Mecole Hardman,WR,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
4,"$5,600 ",0.71,0.00/0.00,0,0,0,0.17,1.08,0.01,1.47,21.93,0.16,2.5
Myles Gaskin,RB,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
4,"$4,600 ",0.87,0.00/0.00,0,0,0,3.47,14,0.08,1.44,11.7,0.05,2.08
Zay Jones,WR,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
4,"$4,700 ",0.84,0.00/0.00,0,0,0,0.04,0.28,0,2.01,20.71,0.15,3.69
Chester Rogers,WR,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.9,"$5,200 ",0.75,0.00/0.00,0,0,0,0.19,1.24,0.01,2.1,19.29,0.14,3.44
Giovani Bernard,RB,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.8,"$4,700 ",0.81,0.00/0.00,0,0,0,2.15,8.85,0.04,1.99,13.28,0.07,2.95
Foster Moreau,TE,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
3.8,"$4,700 ",0.81,0.00/0.00,0,0,0,0,0,0,2.07,19.53,0.14,2.81
Dare Ogunbowale,RB,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.8,"$4,700 ",0.81,0.00/0.00,0,0,0,2.02,8.1,0.07,1.77,13.27,0.07,2.62
Chase Edmonds,RB,,,,,,,,,,,,
LA @ ARI GTD,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
3.8,"$5,000 ",0.76,0.00/0.00,0,0,0,3.73,15.23,0.13,1.01,7.77,0.04,1.4
J.J. Arcega-Whiteside,WR,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.7,"$4,900 ",0.76,0.00/0.00,0,0,0,0,0,0,1.69,22.17,0.13,2.97
Kendrick Bourne,WR,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.7,"$4,600 ",0.81,0.00/0.00,0,0,0,0,0,0,1.68,21.29,0.13,2.91
Albert Wilson,WR,,,,,,,,,,,,
PHI @ MIA GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.7,"$4,700 ",0.79,0.00/0.00,0,0,0,0.56,3.54,0.02,1.5,19.29,0.09,2.47
Jay Ajayi,RB,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.5,"$4,800 ",0.74,0.00/0.00,0,0,0,4.73,20.61,0.12,0.57,3.96,0.03,0.83
Darrel Williams,RB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
3.5,"$5,400 ",0.64,0.00/0.00,0,0,0,3.12,12.53,0.09,1.03,9.01,0.05,1.43
Marquez Valdes-Scantling,WR,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.4,"$5,400 ",0.62,0.00/0.00,0,0,0,0.02,0.11,0,1.34,20.84,0.1,2.44
Chris Thompson,RB,,,,,,,,,,,,
WSH @ CAR GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.3,"$5,200 ",0.63,0.00/0.00,0,0,0,1.18,5.17,0.02,1.6,15.04,0.06,2.38
Ryquell Armstead,RB,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.3,"$4,500 ",0.72,0.00/0.00,0,0,0,2.84,11.81,0.09,1.17,7.23,0.04,1.38
DeAndre Washington,RB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
3.3,"$5,000 ",0.65,0.00/0.00,0,0,0,3.3,13.68,0.09,1.09,6.99,0.03,1.34
Trey Edmunds,RB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.1,"$4,800 ",0.65,0.00/0.00,0,0,0,2.84,11.55,0.08,1.07,7.87,0.04,1.6
Gus Edwards,RB,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.1,"$5,400 ",0.58,0.00/0.00,0,0,0,5.04,22.67,0.12,0.12,0.95,0,0.16
Breshad Perriman,WR,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3.1,"$4,900 ",0.64,0.00/0.00,0,0,0,0.01,0.03,0,1.28,17.78,0.12,2.68
Andy Isabella,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
3.1,"$4,900 ",0.63,0.00/0.00,0,0,0,0.06,0.38,0,1.32,18.14,0.1,2.27
Seth Roberts,WR,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3,"$4,700 ",0.64,0.00/0.00,0,0,0,0,0,0,1.42,15.75,0.12,2.4
Deon Cain,WR,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
3,"$4,800 ",0.62,0.00/0.00,0,0,0,0,0,0,1.49,18.34,0.08,2.7
Malcolm Brown,RB,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
3,"$4,900 ",0.6,0.00/0.00,0,0,0,4.8,19.83,0.11,0.25,1.92,0.01,0.35
Pharoh Cooper,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
2.9,"$5,100 ",0.56,0.00/0.00,0,0,0,0.03,0.19,0,1.47,15.96,0.1,2.46
Durham Smythe,TE,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.9,"$4,000 ",0.71,0.00/0.00,0,0,0,0,0,0,1.42,15.62,0.1,2.19
David Njoku,TE,,,,,,,,,,,,
CLE @ PIT GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.8,"$4,900 ",0.58,0.00/0.00,0,0,0,0,0,0,1.32,15.82,0.1,2.21
Hayden Hurst,TE,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.8,"$4,500 ",0.62,0.00/0.00,0,0,0,0,0,0,1.36,14.52,0.11,2.01
Jarius Wright,WR,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.8,"$4,600 ",0.6,0.00/0.00,0,0,0,0.05,0.35,0,1.42,15.16,0.09,2.35
Scotty Miller,WR,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.8,"$4,700 ",0.59,0.00/0.00,0,0,0,0.13,0.82,0.01,1.19,14.29,0.1,2.22
Kelvin Harmon,WR,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.7,"$4,800 ",0.57,0.00/0.00,0,0,0,0,0,0,1.33,17.95,0.06,2.37
Nick O'Leary,TE,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.7,"$4,800 ",0.57,0.00/0.00,0,0,0,0,0,0,1.46,13.45,0.11,1.89
Ty Montgomery,RB,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.7,"$4,600 ",0.58,0.00/0.00,0,0,0,2.02,8.53,0.06,0.94,8.06,0.04,1.31
Rashard Higgins,WR,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.7,"$4,500 ",0.59,0.00/0.00,0,0,0,0,0,0,1.19,16.31,0.08,2.13
Ian Thomas,TE,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.7,"$4,000 ",0.67,0.00/0.00,0,0,0,0,0,0,1.31,13.63,0.11,2.06
Cody Latimer,WR,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.7,"$4,600 ",0.58,0.00/0.00,0,0,0,0,0,0,1.22,15.4,0.09,2.25
MyCole Pruitt,TE,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.6,"$4,300 ",0.61,0.00/0.00,0,0,0,0,0,0,1.34,13.92,0.1,1.93
Ricky Seals-Jones,TE,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.6,"$4,800 ",0.54,0.00/0.00,0,0,0,0,0,0,1.2,14.71,0.09,2.07
Jeremy Sprinkle,TE,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.6,"$4,500 ",0.58,0.00/0.00,0,0,0,0,0,0,1.31,14.2,0.09,2.12
Trevor Davis,WR,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
2.6,"$4,500 ",0.57,0.00/0.00,0,0,0,0,0,0,1.35,16.25,0.06,2.08
DaeSean Hamilton,WR,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
2.5,"$4,700 ",0.54,0.00/0.00,0,0,0,0,0,0,1.36,13.99,0.08,2.57
Paul Richardson,WR,,,,,,,,,,,,
WSH @ CAR GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.5,"$5,000 ",0.49,0.00/0.00,0,0,0,0.02,0.16,0,1.06,14.89,0.07,1.94
Mo Alie-Cox,TE,,,,,,,,,,,,
TEN @ IND GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.4,"$4,000 ",0.61,0.00/0.00,0,0,0,0,0,0,1.24,12.32,0.1,1.86
Bilal Powell,RB,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.3,"$4,900 ",0.47,0.00/0.00,0,0,0,2.31,10.2,0.04,0.72,5.56,0.03,1.08
Jake Kumerow,WR,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.3,"$4,900 ",0.46,0.00/0.00,0,0,0,0,0,0,0.99,12.95,0.08,1.71
Tyler Higbee,TE,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
2.2,"$5,500 ",0.41,0.00/0.00,0,0,0,0,0,0,1.11,11.6,0.09,1.84
Raheem Mostert,RB,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.2,"$4,800 ",0.46,0.00/0.00,0,0,0,2.91,12.99,0.08,0.35,2.82,0.01,0.47
Josh Reynolds,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
2.1,"$5,300 ",0.4,0.00/0.00,0,0,0,0.51,3.25,0.02,0.75,9.7,0.06,1.46
Miles Boykin,WR,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2.1,"$4,700 ",0.45,0.00/0.00,0,0,0,0,0,0,0.96,11.92,0.08,1.67
Justice Hill,RB,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2,"$4,500 ",0.45,0.00/0.00,0,0,0,2.35,9.54,0.07,0.49,3.83,0.02,0.69
Marcus Johnson,WR,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2,"$4,900 ",0.41,0.00/0.00,0,0,0,0,0,0,1.05,12.03,0.06,1.74
Jordan Wilkins,RB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
2,"$4,700 ",0.41,0.00/0.00,0,0,0,2.36,10.02,0.08,0.4,2.65,0.01,0.56
Braxton Berrios,WR,,,,,,,,,,,,
NYJ @ CIN GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.9,"$4,500 ",0.42,0.00/0.00,0,0,0,0,0,0,0.85,12.16,0.05,1.42
Wendell Smallwood,RB,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.9,"$4,500 ",0.42,0.00/0.00,0,0,0,0.96,3.89,0.02,0.89,7.6,0.03,1.37
Steven Sims,WR,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.9,"$4,600 ",0.4,0.00/0.00,0,0,0,0.12,0.77,0,0.89,11.47,0.04,1.61
Charles Clay,TE,,,,,,,,,,,,
LA @ ARI GTD,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
1.9,"$4,500 ",0.41,0.00/0.00,0,0,0,0,0,0,0.93,10.45,0.06,1.44
Geoff Swaim,TE,,,,,,,,,,,,
TB @ JAC GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.8,"$4,000 ",0.46,0.00/0.00,0,0,0,0,0,0,1.1,7.93,0.08,1.38
Marcell Ateman,WR,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
1.8,"$4,500 ",0.39,0.00/0.00,0,0,0,0,0,0,0.86,9.82,0.06,1.4
Vyncint Smith,WR,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.7,"$4,600 ",0.38,0.00/0.00,0,0,0,0.06,0.41,0,0.75,10.51,0.05,1.27
Diontae Spencer,WR,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
1.7,"$4,600 ",0.37,0.00/0.00,0,0,0,0,0,0,0.87,10.65,0.04,1.57
Kyle Juszczyk,RB,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.7,"$4,600 ",0.36,0.00/0.00,0,0,0,0.03,0.1,0,0.99,9.63,0.04,1.36
Wayne Gallman,RB,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.7,"$4,500 ",0.37,0.00/0.00,0,0,0,1.17,4.85,0.02,0.78,5.3,0.03,1.14
Kaden Smith,TE,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.6,"$4,000 ",0.41,0.00/0.00,0,0,0,0,0,0,0.87,8.45,0.06,1.34
Parris Campbell,WR,,,,,,,,,,,,
TEN @ IND GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.6,"$5,000 ",0.33,0.00/0.00,0,0,0,0.08,0.52,0,0.83,8.47,0.06,1.42
Derek Carrier,TE,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
1.6,"$4,000 ",0.4,0.00/0.00,0,0,0,0,0,0,0.88,8.11,0.06,1.21
Deon Yelder,TE,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
1.5,"$4,000 ",0.39,0.00/0.00,0,0,0,0,0,0,0.68,7.81,0.07,0.99
Demetrius Harris,TE,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.5,"$4,500 ",0.34,0.00/0.00,0,0,0,0,0,0,0.73,7.99,0.06,1.23
Anthony Firkser,TE,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.5,"$5,000 ",0.3,0.00/0.00,0,0,0,0,0,0,0.74,8.38,0.05,1.04
Darrell Daniels,TE,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
1.5,"$4,000 ",0.37,0.00/0.00,0,0,0,0,0,0,0.71,7.7,0.06,1.08
Richie James,WR,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.5,"$4,600 ",0.32,0.00/0.00,0,0,0,0.08,0.48,0,0.61,8.13,0.05,1.05
Javorius Allen,RB,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.4,"$4,500 ",0.31,0.00/0.00,0,0,0,0.53,2.04,0.01,0.91,4.94,0.03,1.31
Reggie Bonnafon,RB,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.4,"$4,500 ",0.3,0.00/0.00,0,0,0,1.27,5.22,0.04,0.39,3.14,0.02,0.59
Mack Hollins,WR,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.3,"$4,500 ",0.29,0.00/0.00,0,0,0,0,0,0,0.55,6.82,0.06,0.99
De'Anthony Thomas,WR,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.3,"$4,500 ",0.29,0.00/0.00,0,0,0,0.65,4.19,0.03,0.45,4.22,0.02,0.71
Khadarel Hodge,WR,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.3,"$4,800 ",0.26,0.00/0.00,0,0,0,0,0,0,0.58,7.49,0.04,1.06
Boston Scott,RB,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1.2,"$5,200 ",0.23,0.00/0.00,0,0,0,1.49,6.02,0.05,0.23,1.76,0.01,0.33
Darrell Henderson,RB,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
1,"$5,400 ",0.19,0.00/0.00,0,0,0,1.13,4.57,0.03,0.28,2.17,0.01,0.42
Robert Tonyan,TE,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1,"$4,000 ",0.26,0.00/0.00,0,0,0,0,0,0,0.48,5.5,0.04,0.71
Tevin Jones,WR,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1,"$5,100 ",0.2,0.00/0.00,0,0,0,0,0,0,0.5,6.03,0.03,0.89
Rhett Ellison,TE,,,,,,,,,,,,
GB @ NYG GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1,"$5,000 ",0.2,0.00/0.00,0,0,0,0,0,0,0.52,4.96,0.04,0.82
Devontae Booker,RB,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
1,"$4,500 ",0.22,0.00/0.00,0,0,0,0.56,2.22,0.01,0.49,4.02,0.01,0.75
Ben Koyack,TE,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
1,"$4,000 ",0.24,0.00/0.00,0,0,0,0,0,0,0.57,4.37,0.04,0.74
Michael Burton,RB,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.9,"$4,500 ",0.2,0.00/0.00,0,0,0,0.13,0.52,0,0.57,4.69,0.02,0.88
Tajae Sharpe,WR,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.9,"$4,700 ",0.19,0.00/0.00,0,0,0,0,0,0,0.44,5.71,0.02,0.77
Andre Patton,WR,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.9,"$4,500 ",0.19,0.00/0.00,0,0,0,0,0,0,0.41,5.42,0.02,0.75
Andrew Beck,TE,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.8,"$4,200 ",0.2,0.00/0.00,0,0,0,0,0,0,0.43,4.44,0.03,0.69
Stephen Carlson,TE,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.8,"$4,500 ",0.18,0.00/0.00,0,0,0,0,0,0,0.41,4.44,0.03,0.63
Alex Armah,RB,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.8,"$4,500 ",0.18,0.00/0.00,0,0,0,0.87,3.49,0.03,0.18,1.44,0.01,0.27
Virgil Green,TE,,,,,,,,,,,,
LAC @ DEN GTD,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.8,"$4,000 ",0.2,0.00/0.00,0,0,0,0,0,0,0.38,4.21,0.03,0.59
Dan Vitale,RB,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.8,"$4,500 ",0.17,0.00/0.00,0,0,0,0.05,0.18,0,0.48,4.05,0.02,0.68
Ross Dwelley,TE,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
